"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"ENSMUSG00000038668"	406.312832031506	-1.00876692928451	0.32189775192056	0.00880892377798521	0.0277879242454127
"ENSMUSG00000028381"	510.484442091125	-1.6290749072756	0.146573295345434	6.59773964318985e-20	1.00720380855094e-18
"ENSMUSG00000038578"	413.369605842884	-1.45603293057821	0.14959255231911	5.9567757134492e-15	6.66192432569727e-14
"ENSMUSG00000028382"	4342.62385494817	-1.14083266813216	0.157953570810287	4.94429053723228e-08	3.20818666062016e-07
"ENSMUSG00000028383"	1466.04979555124	0.951882757097582	0.143598616601014	3.53838156654878e-06	1.86382579970048e-05
"ENSMUSG00000028389"	125.863507665705	-1.04326894408035	0.21237371636088	0.000187886064839647	0.000799285213738794
"ENSMUSG00000066152"	865.754869366322	-0.916696572276926	0.115838966038104	8.59144408093481e-08	5.41884530086411e-07
"ENSMUSG00000066150"	3702.55630537514	0.665856662411748	0.112999285648762	0.00092968527555184	0.00356211887873988
"ENSMUSG00000063851"	1232.63872998903	-0.748080495028701	0.096257261826389	3.35887289728922e-06	1.77471178821995e-05
"ENSMUSG00000028392"	1889.04326089137	-1.84013127684124	0.102035670072564	4.56978227129572e-51	3.32447938915696e-49
"ENSMUSG00000038422"	329.605237525699	0.829076137679468	0.213754237027881	0.00605678778474804	0.0198666909068237
"ENSMUSG00000028393"	3499.36698013274	1.15586430115841	0.143149635643276	1.43858595309838e-09	1.06636356150491e-08
"ENSMUSG00000045672"	2610.28447218848	1.53715898668559	0.180177795327237	2.76792720153152e-12	2.55661232915654e-11
"ENSMUSG00000028359"	2.76129928985638	-3.12765165487645	2.86901048430569	0.00860064859488968	0.0271846710611755
"ENSMUSG00000039158"	456.447846511072	-2.06234582114514	0.161731643849702	5.50780741038485e-28	1.28672981907464e-26
"ENSMUSG00000039105"	2315.85708694397	0.619761567013267	0.126067738348728	0.00690372091279526	0.0223622484215184
"ENSMUSG00000050395"	95.9965253906447	-1.19596567362711	0.278002951413883	0.000389095636800816	0.00157972404150326
"ENSMUSG00000028362"	101.958561863501	-5.75593107584427	0.630023010615218	1.23986283184622e-18	1.75482233754458e-17
"ENSMUSG00000028364"	3327.25091667855	-5.28376360881195	0.254054245330882	1.60104254444755e-86	5.25848296877817e-84
"ENSMUSG00000073821"	9.01862021722163	-4.31616289349063	1.43698115487648	0.000265068979167849	0.00110634471701266
"ENSMUSG00000081941"	5.40534730614573	-5.11542328513117	2.5871403182393	0.000357270149989193	0.00145773513505691
"ENSMUSG00000039005"	184.09618793518	-1.84216953785255	0.222124566382394	9.54340995960998e-13	9.14382316765034e-12
"ENSMUSG00000028351"	9.04082707750091	-3.04642589216801	0.967462406334305	0.000601791980678427	0.00237589218604773
"ENSMUSG00000082368"	3.92368183129241	3.03686086808818	1.24602274229549	0.00237173131326132	0.00843609605834979
"ENSMUSG00000049122"	45.0239428478021	-2.53030335648861	0.472446140161008	2.39276400227838e-07	1.43887967762212e-06
"ENSMUSG00000028399"	3259.43209734474	1.12794414291597	0.150559642728612	2.25221226077642e-08	1.50376408466908e-07
"ENSMUSG00000082179"	4.56934182652087	2.40885169148219	1.28453416464309	0.00790450236320958	0.0252090755076286
"ENSMUSG00000048706"	311.105860216414	1.13096924558439	0.138789778116551	1.43859291251648e-09	1.06636356150491e-08
"ENSMUSG00000059049"	743.899231036961	-3.0206130482546	0.235995403674844	1.3124315167829e-31	3.79687117821623e-30
"ENSMUSG00000038172"	542.339851092243	-0.877891532680341	0.140428818099653	2.43272101796877e-05	0.000116551810822271
"ENSMUSG00000028484"	962.639854810496	-0.814407970506463	0.100181855278368	2.88880750442161e-07	1.71729110470461e-06
"ENSMUSG00000083044"	14.047200491453	1.31933884735068	0.580312183304811	0.0162079159905285	0.0480982720877577
"ENSMUSG00000028487"	330.227663855484	0.845013870099537	0.168489932782379	0.000647977180589621	0.00254071670493129
"ENSMUSG00000038070"	311.091962987817	-0.846209961625017	0.202751084420559	0.00319021765247489	0.0110654326837047
"ENSMUSG00000066113"	160.652706428446	-1.39032910739273	0.236774064875546	1.21671506615422e-06	6.75468910949253e-06
"ENSMUSG00000028494"	2013.97483903659	-1.27488135463241	0.233614821637691	9.36421872002474e-06	4.70719020691048e-05
"ENSMUSG00000028497"	339.113962836449	-1.50032222854889	0.145130050412835	8.11346638507452e-17	1.02841179480281e-15
"ENSMUSG00000044303"	8.54272128432821	-3.49221573876893	1.09933924745372	0.000647511273477713	0.0025393356947939
"ENSMUSG00000073802"	155.745078721972	-1.63452438611299	0.318203536082665	5.42536212530195e-06	2.80616113261912e-05
"ENSMUSG00000049799"	2448.09251290241	1.88468238724914	0.201377356988056	1.15258511303507e-15	1.35483346918554e-14
"ENSMUSG00000052684"	2112.76419847706	-1.78874295227621	0.166243373664382	6.0207990144029e-20	9.19757354224858e-19
"ENSMUSG00000028573"	2106.0245806304	1.5043891905402	0.123106495791644	1.31551904988624e-22	2.32811429953719e-21
"ENSMUSG00000028571"	143.043717140997	-3.28061151185304	0.405419844530644	1.32534423724009e-14	1.4432100533652e-13
"ENSMUSG00000081362"	54.5147642159815	1.14608336347774	0.43019124411119	0.0131075485208593	0.0397156408445084
"ENSMUSG00000066097"	2974.65067321855	2.85176861411282	0.195752804996144	2.52972323501088e-39	1.11657784052832e-37
"ENSMUSG00000082932"	17.4324163154712	1.38259904034938	0.613771319567654	0.0146216454999371	0.0438248853901672
"ENSMUSG00000052520"	20808.5471691378	1.39662179866503	0.132171390492866	7.43088494312268e-17	9.44572477630631e-16
"ENSMUSG00000028563"	534.557383354631	0.920105811904058	0.116361289189666	8.49329156505191e-08	5.35996535218619e-07
"ENSMUSG00000061859"	2756.00890993661	0.6073762383874	0.0892044048834848	0.00054439949037443	0.00216221931320656
"ENSMUSG00000028553"	402.416533833171	1.93525494548165	0.187981049505618	1.15689687683524e-18	1.64155875776609e-17
"ENSMUSG00000025791"	1730.87558224595	1.41965744283248	0.146316252290557	1.23147282343321e-14	1.34492489186099e-13
"ENSMUSG00000035305"	226.328242802373	-0.958815283175596	0.180570221441737	0.00012483675791749	0.0005426438597371
"ENSMUSG00000069733"	159.198767524876	1.16657424644736	0.218111294591323	2.68001944442342e-05	0.000127787263603229
"ENSMUSG00000028530"	4811.08990238518	-0.618960510300243	0.116482395743799	0.00426695195319661	0.014421626047623
"ENSMUSG00000086782"	271.300775744488	1.02186538494191	0.199111290961984	0.000127631782492322	0.000554146234483575
"ENSMUSG00000087361"	67.2952284973099	1.07085649960955	0.289934726674457	0.00264372502379034	0.00932632359521929
"ENSMUSG00000083614"	21.2436143041272	2.03984305613251	0.439615164680527	1.10575823722375e-05	5.51619487830139e-05
"ENSMUSG00000084758"	18.5709556905536	1.81138519256616	0.444938419637766	0.00011069661717472	0.000484574333198784
"ENSMUSG00000028527"	5154.49469007492	3.66235606825335	0.226738711388144	2.52594609092946e-50	1.75746043597565e-48
"ENSMUSG00000028528"	548.932258650255	2.45235002711988	0.227120988045967	6.06158994295011e-22	1.02950227974029e-20
"ENSMUSG00000035212"	1658.24571639192	-1.04676865012898	0.106362667889263	2.42568615223181e-12	2.25448499891574e-11
"ENSMUSG00000057722"	345.318092676875	-0.88597290463158	0.244793519022517	0.00666147077148985	0.021649780007342
"ENSMUSG00000028525"	554.044019627408	-0.871671832012143	0.137012369089028	1.93067607694415e-05	9.38813836326382e-05
"ENSMUSG00000028521"	1480.20778928845	1.4833441908695	0.129605588856487	5.75487582923052e-20	8.79735775291132e-19
"ENSMUSG00000035069"	622.917849585295	0.725991148757985	0.111620257822166	0.000107912689270788	0.000472995760068658
"ENSMUSG00000035031"	1641.74107812557	3.78878240456496	0.237150057580358	1.41098984260697e-49	9.54940822569215e-48
"ENSMUSG00000095386"	1.63288260270822	3.61072747398116	3.3492220217706	0.0111165733092937	0.034311435639824
"ENSMUSG00000078612"	258.602752414774	-2.98101771253765	0.276708725032653	3.95194038010444e-23	7.14677218212572e-22
"ENSMUSG00000028518"	2723.64461845846	1.43148890256604	0.153204446040413	8.55390730735124e-14	8.77148603316724e-13
"ENSMUSG00000025418"	1322.14397961685	1.09945557737416	0.118692265240739	1.48441568019784e-11	1.2904997976465e-10
"ENSMUSG00000085933"	46.0682157937965	3.15918374579896	1.33911827880017	0.00168706857678236	0.00617890941191494
"ENSMUSG00000034926"	5019.04287930432	0.72931423513638	0.189401559073325	0.0118069960398771	0.0361431598526616
"ENSMUSG00000047502"	276.852565130263	1.91360651745309	0.266578935296938	3.15936714134958e-10	2.45772573092656e-09
"ENSMUSG00000034871"	293.549744321041	3.41111628373188	0.18540407554	1.25455155556979e-63	1.55661969122754e-61
"ENSMUSG00000034853"	447.346614732394	1.48833113817404	0.128569866765067	1.98723917464904e-20	3.12556336102899e-19
"ENSMUSG00000028622"	1806.05384588589	0.540563954756819	0.0944992135538637	0.0087249054192651	0.0275501254960931
"ENSMUSG00000028618"	5726.08235455415	0.89850165295199	0.0750366593955216	4.40656965365961e-15	4.98058333222843e-14
"ENSMUSG00000028617"	747.401175750845	-0.726841873783575	0.101340459111548	2.32297725583129e-05	0.000111572847380077
"ENSMUSG00000034785"	1368.00496126381	3.29192017435089	0.169278604108698	3.95462245300518e-70	6.6407923207081e-68
"ENSMUSG00000034762"	370.448466390849	0.986591745657277	0.164947801676033	1.66621953323659e-05	8.16977981455674e-05
"ENSMUSG00000028607"	2825.57649799269	1.50309461703681	0.133385000380648	1.47577863008725e-19	2.20763830705751e-18
"ENSMUSG00000028600"	677.12446772558	1.12635239012059	0.123564836394905	1.93326864960598e-11	1.66773356586713e-10
"ENSMUSG00000028603"	4132.35796323532	1.95891106909625	0.125696754670563	1.05142158437031e-39	4.67777881779413e-38
"ENSMUSG00000028601"	3829.51324878543	1.23859648804387	0.138469014171602	8.22953081971031e-12	7.28491245847841e-11
"ENSMUSG00000028597"	221.76212757686	-2.63206009238454	0.215206853665499	5.22982139987659e-28	1.22434833485161e-26
"ENSMUSG00000034610"	639.326339951116	-0.674840300477349	0.123507253762306	0.00163219606335928	0.00600155859056076
"ENSMUSG00000028587"	34.6251544162905	-2.33516327621042	0.408546614202282	9.30422149429748e-08	5.84859225594258e-07
"ENSMUSG00000003411"	98.4146531808182	1.4181377567628	0.236855567189522	7.35120961219287e-07	4.18404473697033e-06
"ENSMUSG00000028559"	3633.84045741336	0.879552969639771	0.0887152444693578	1.00575352651049e-10	8.17710202442131e-10
"ENSMUSG00000028555"	177.838982303327	-1.53157302043209	0.267211402557362	9.75052533330243e-07	5.46881548955239e-06
"ENSMUSG00000028557"	3073.88962295996	0.784216015355807	0.129840849277615	0.000122798371598625	0.000534095195965666
"ENSMUSG00000059027"	135.556065462096	2.15720937562995	0.259497209973537	1.61481176410983e-13	1.62602371233674e-12
"ENSMUSG00000028545"	873.830174984163	1.25740443501815	0.13697370190717	1.92300392958496e-12	1.79926140608926e-11
"ENSMUSG00000084673"	5.35951667803146	1.92099570084154	0.933389689757954	0.00903227432881989	0.0284322501564289
"ENSMUSG00000034401"	662.57977016643	-0.95014935441764	0.141074589974683	2.50540754773432e-06	1.34573766645258e-05
"ENSMUSG00000028544"	729.027967862757	2.24002677863793	0.210572201272447	8.88322503723719e-21	1.42629725364238e-19
"ENSMUSG00000070867"	3347.48645083992	1.12862784751139	0.181075757074732	2.23059405516263e-06	1.20712594204028e-05
"ENSMUSG00000028719"	2259.74282645324	0.649399127723749	0.0946505240351877	0.000208957585632742	0.000884209685017365
"ENSMUSG00000028718"	56.3385743196998	-4.00538144896962	0.453994264897245	8.23924470289736e-17	1.04317058500289e-15
"ENSMUSG00000028716"	11666.7980264155	1.38531078212187	0.140044057962324	6.30053275742417e-15	7.02554111701587e-14
"ENSMUSG00000047155"	2.79896249351816	-3.50041137482175	2.59559326635551	0.00498001781099152	0.0165980775691217
"ENSMUSG00000066071"	641.415385549554	-2.4626431319138	0.28195031934745	2.17945554378081e-15	2.51555349430494e-14
"ENSMUSG00000078597"	345.504253440216	-5.01228163246786	0.310264986512205	7.75912821312598e-53	6.08043401796335e-51
"ENSMUSG00000084346"	3.02746814743271	-3.64962181053736	2.62052023688878	0.00426900201699119	0.0144263717729583
"ENSMUSG00000028715"	8047.16862901981	3.40890988892361	0.679201658009317	3.55919754369348e-07	2.09077111890716e-06
"ENSMUSG00000066072"	7185.19769554228	2.63472809820374	0.43191481475496	7.67133241950768e-09	5.34242401800076e-08
"ENSMUSG00000028712"	3582.50598557554	1.44499699147063	0.590787817051022	0.00981695197094427	0.0306817527734494
"ENSMUSG00000083457"	5.16338787226411	4.11141432532839	1.36036824312529	0.000454385859169624	0.00182686836700169
"ENSMUSG00000063929"	25.4961042073739	1.99475012945944	0.503185666524247	9.76413453444148e-05	0.000429783564627938
"ENSMUSG00000028713"	4438.16218796575	3.93986708742154	0.237059186050031	8.85834513786089e-54	7.38217463839497e-52
"ENSMUSG00000028710"	261.409419116624	1.05401563327869	0.166048492301194	2.91251134143922e-06	1.54986962829887e-05
"ENSMUSG00000034171"	1770.072535736	0.960384882405754	0.135052169847893	6.97639046921531e-07	3.98187336415678e-06
"ENSMUSG00000063882"	6431.57289288305	1.17327030180043	0.13084112235396	2.94069210404905e-11	2.4925016110752e-10
"ENSMUSG00000028702"	82.7713741887557	-2.48377853308638	0.314925172713752	6.39289541992089e-13	6.19700200991811e-12
"ENSMUSG00000028699"	1153.05990619133	1.77914031949635	0.143536352759256	4.46999705041208e-25	8.99395622737869e-24
"ENSMUSG00000028698"	751.426908912355	-0.803993236310257	0.103993767079944	1.19360815918753e-06	6.63465520838582e-06
"ENSMUSG00000028696"	255.944183573131	0.698974011776091	0.162527189482491	0.00777208914576004	0.0248186787219623
"ENSMUSG00000028693"	819.642943494432	-0.659843806442991	0.101608996840028	0.000335892215148662	0.00137723824731599
"ENSMUSG00000028692"	25450.103943666	1.45979687476417	0.106298480250192	1.38605812065923e-27	3.16202472592474e-26
"ENSMUSG00000028691"	12522.3914224329	0.6137990531517	0.0818869242299001	0.000143006693453513	0.000617012844579172
"ENSMUSG00000028690"	544.14529360944	0.852484978623609	0.10805636898125	2.95397289336399e-07	1.75276383104121e-06
"ENSMUSG00000033985"	353.040160336695	1.23460050654196	0.12730003672986	1.68481854092386e-13	1.69422500193578e-12
"ENSMUSG00000028687"	68.0290692094874	-1.12822616994328	0.281081866113572	0.00103805033115963	0.00394215543208963
"ENSMUSG00000082063"	20.2908942540142	1.50050208954629	0.424536131466065	0.000945119742141342	0.00361629335634482
"ENSMUSG00000028684"	1609.71732878324	0.994872529314675	0.121905807242361	1.02004182648015e-08	7.02052824425508e-08
"ENSMUSG00000046861"	1797.00788295539	0.937705018693731	0.102386595063477	5.40041704041235e-10	4.15190754494215e-09
"ENSMUSG00000028681"	171.740419133883	-1.72213590986402	0.262955531306426	1.43245038075749e-08	9.75673888497647e-08
"ENSMUSG00000028678"	110.185224108829	-3.73960035270729	0.323762329825641	4.22419365893827e-27	9.45583498313896e-26
"ENSMUSG00000048772"	324.109158593016	1.12131791813677	0.18339448839785	3.45433959603737e-06	1.82256604152843e-05
"ENSMUSG00000028541"	361.196307711565	-2.09757419034692	0.165553940782774	7.28043944450473e-28	1.69024256292691e-26
"ENSMUSG00000033379"	3293.83897551108	0.572395893262034	0.105524043021902	0.00732214392183693	0.0235536169307657
"ENSMUSG00000086554"	13.1522212127528	-1.69741058669835	0.752951439528772	0.00840493424723422	0.0266339105388378
"ENSMUSG00000006395"	1070.57043245798	1.08733213656717	0.117504597418133	1.94616779020281e-11	1.6782127963857e-10
"ENSMUSG00000006390"	2887.95362568222	0.584794183503353	0.0993059767987337	0.00333914997934589	0.0115265186458595
"ENSMUSG00000006398"	189.01009874412	-2.3573447957682	0.210797867681591	4.10037612742312e-23	7.40321749635149e-22
"ENSMUSG00000028536"	1298.86592274206	2.22504014419048	0.159905667630897	1.18169473330571e-33	3.84722597283523e-32
"ENSMUSG00000050854"	452.657967777148	1.34366600955224	0.160577182119717	4.18455207530763e-11	3.50422894825349e-10
"ENSMUSG00000028641"	892.985026067875	-0.862020955100555	0.0976789246796136	1.0044178587971e-08	6.91725823569976e-08
"ENSMUSG00000085203"	36.1009770592704	2.76884447591539	0.488456243583975	4.7071684283153e-08	3.06322551509306e-07
"ENSMUSG00000066058"	1720.63027480264	0.900652207785072	0.120805164679088	5.3254453999069e-07	3.07652606211901e-06
"ENSMUSG00000028636"	469.372130236284	0.718522061616933	0.114014636385664	0.00018760876978484	0.000798257623237688
"ENSMUSG00000070806"	29.9859619805741	1.07264025440097	0.406000323445054	0.016458766092932	0.0487649352506691
"ENSMUSG00000087385"	147.820857710711	1.18776232379884	0.173267158657536	1.41984784409094e-07	8.72856640515471e-07
"ENSMUSG00000032978"	5272.41452791287	1.34030248519476	0.217726944400643	6.31961485109089e-07	3.62926917161903e-06
"ENSMUSG00000028634"	279.482258741023	-1.44918137773941	0.195610153111238	1.46437591181911e-09	1.08475527743177e-08
"ENSMUSG00000028633"	1316.42388499764	-1.22371107035118	0.157920401847318	2.49494479179927e-09	1.81682742028187e-08
"ENSMUSG00000091297"	5.43848743108502	-3.42014876431624	1.4296449668715	0.00184308322281356	0.00669650572609697
"ENSMUSG00000086187"	8.08158756496434	-2.41165145729478	0.893828690919536	0.00214778447249373	0.00770789166368755
"ENSMUSG00000032897"	1144.33656992444	0.928505327120018	0.11600507181863	5.27336638206322e-08	3.40883834376266e-07
"ENSMUSG00000032890"	49.9855832644076	-1.82189255811041	0.314399561645095	2.59394407986768e-07	1.55316748203123e-06
"ENSMUSG00000028629"	293.602237489786	-0.991579417905267	0.139164679368799	4.26660493323114e-07	2.48864859176768e-06
"ENSMUSG00000028626"	5.12565754810369	-2.36002350091633	1.31707728861953	0.0126973517686999	0.0386089386524361
"ENSMUSG00000083679"	315.099869673237	1.29711188186003	0.20462834873492	4.27849421358937e-07	2.4936296911875e-06
"ENSMUSG00000028656"	5529.00957189101	-0.699960063027792	0.0818616940057735	1.37346964358776e-06	7.57970620703954e-06
"ENSMUSG00000028655"	825.447902075084	3.49249330794729	0.250310789376932	5.72862361204345e-38	2.3914594346052e-36
"ENSMUSG00000086443"	16.9083871135525	1.50068620400615	0.574749666800558	0.00645139192746005	0.0210466531270659
"ENSMUSG00000028654"	192.740065223827	-3.8537317609184	0.281458664515538	3.01417974687068e-37	1.21076781414766e-35
"ENSMUSG00000046093"	281.875481565926	-3.06904655112556	0.273536077872348	5.75996556210118e-25	1.15065358554533e-23
"ENSMUSG00000054958"	39.9956616941885	-2.89854392482853	0.526548250888486	7.07792827511874e-08	4.51137129270839e-07
"ENSMUSG00000032744"	572.670294319139	-2.57040644778784	0.184757733349365	3.39457996032318e-35	1.20149839673309e-33
"ENSMUSG00000032726"	17.6742482570908	1.19012190015646	0.46726606958409	0.0139921920023133	0.0421274758937268
"ENSMUSG00000043333"	73.9615679303176	-1.9469116654322	0.270092524233598	2.27068991965988e-10	1.78380544022806e-09
"ENSMUSG00000032643"	193.198751689949	-1.53992655278808	0.216156126303616	2.81235825995303e-09	2.03866307620224e-08
"ENSMUSG00000078570"	188.313465713315	0.741225399090311	0.187236136638715	0.00930601678861963	0.0292198199011712
"ENSMUSG00000028873"	175.243779326834	-2.81557766323498	0.213916229270684	1.70789395797178e-32	5.22521967908792e-31
"ENSMUSG00000042677"	314.212303954246	-1.19495844231734	0.15066357184352	1.59934350084621e-09	1.17964787806801e-08
"ENSMUSG00000001985"	98.0129187493919	-2.40733629738143	0.279787794608734	9.05638809081728e-15	9.9933484002131e-14
"ENSMUSG00000085562"	6.90884754336947	-2.45267302016585	1.05691141391234	0.00451293428383381	0.0151657951091099
"ENSMUSG00000028859"	205.401981636905	-3.92193172904338	0.311087461642468	3.97541322123792e-32	1.18224872014817e-30
"ENSMUSG00000050212"	971.466066828287	-1.05318383569642	0.172498011247662	6.09958183799715e-06	3.13961882391861e-05
"ENSMUSG00000073758"	400.05638136765	0.735804816198386	0.158188271963069	0.00331322061278099	0.0114600385884855
"ENSMUSG00000028849"	2006.27334940356	-1.08025351846415	0.104178849971265	8.27016605308398e-14	8.49222476457828e-13
"ENSMUSG00000056174"	95.3704239679778	-4.15283306878821	0.412798018854572	1.27933262529919e-21	2.13547196213991e-20
"ENSMUSG00000028845"	31.4303845031577	-1.7525761819179	0.436468721790321	0.00014332830621428	0.000618091212780408
"ENSMUSG00000042500"	320.361446159397	-0.725028721684944	0.142817379299315	0.00175993387480755	0.00641946156458465
"ENSMUSG00000042489"	96.410553506781	-3.92485072744127	0.365927803746463	8.41873127408181e-24	1.58669995169066e-22
"ENSMUSG00000073755"	346.085215128879	-0.966453361868983	0.167621428629133	3.57002492468901e-05	0.00016722511885068
"ENSMUSG00000084088"	10.6773123274802	1.2761431776249	0.556011754889581	0.0168996550700087	0.0499057115342555
"ENSMUSG00000050234"	164.918704656433	0.739840214331884	0.199859459831763	0.0134487190983462	0.0406501139995215
"ENSMUSG00000042367"	20.3930320031513	-3.03714986769278	0.697193313866579	8.6973073280629e-06	4.39271058039251e-05
"ENSMUSG00000046623"	35.8456680318165	-3.51114352032073	0.53239875281042	2.11698987307134e-10	1.67070147792139e-09
"ENSMUSG00000042357"	19.9395717049982	-4.92811557444754	1.03468982006092	3.01971355455469e-06	1.6038592753252e-05
"ENSMUSG00000062545"	288.253166863823	1.18317996458234	0.227713444838902	3.85429453640699e-05	0.000179824136570115
"ENSMUSG00000028796"	2375.52710297288	-0.579213153228657	0.101797038949825	0.00469005721113425	0.0157137320362245
"ENSMUSG00000028799"	1145.52081546571	-0.610311644305668	0.0978776690003359	0.00128078716038576	0.00479468663091779
"ENSMUSG00000028792"	3393.22745954892	0.768427005563347	0.124395078688967	0.000118429348809778	0.000516097770988795
"ENSMUSG00000028793"	851.703964091573	-0.700700948253581	0.123856292515815	0.000833146769091592	0.00321484104023698
"ENSMUSG00000001333"	31.1049644743577	-1.67698845639168	0.408407360822934	0.000133616033473061	0.000578553798291457
"ENSMUSG00000057572"	543.274591562944	0.836977680147023	0.145795631888741	0.000140308165959565	0.000606354988107762
"ENSMUSG00000028807"	145.85683788062	-0.75596115073242	0.212810296042844	0.014912882132783	0.0445788695160461
"ENSMUSG00000047945"	2119.03094240722	-3.04067877930511	0.162373313484583	8.21834289201472e-64	1.04288903494464e-61
"ENSMUSG00000000409"	174.082582109343	-2.80925675470118	0.244703900915341	1.96324376383421e-25	4.07122434739771e-24
"ENSMUSG00000003731"	2612.53706108661	0.534793209571331	0.0960831246003191	0.011417705077364	0.0350924702241056
"ENSMUSG00000028788"	4099.46654980341	-0.690929616623734	0.0777476094442523	7.37055517490662e-07	4.19398673315578e-06
"ENSMUSG00000028782"	100.063243437786	-2.08132749574758	0.26129088881482	1.96619751920856e-12	1.83736633447715e-11
"ENSMUSG00000085517"	35.8373131453737	-1.45546446899974	0.459901103048816	0.00223688929632788	0.00800107071495626
"ENSMUSG00000040690"	1395.69212863616	-1.73884664869038	0.188091633107408	6.49237269601171e-15	7.22834754699529e-14
"ENSMUSG00000023120"	1787.29430606937	2.56084771390897	0.273746056538325	2.6793851873977e-17	3.4751096849791e-16
"ENSMUSG00000023232"	1554.05151141793	-1.11711198191584	0.180406599415491	2.61189864248978e-06	1.40057969463065e-05
"ENSMUSG00000028773"	511.366861838074	1.30775706558128	0.220452305120926	1.73290767998907e-06	9.47435988369053e-06
"ENSMUSG00000025743"	1580.88170140667	-1.7585963999775	0.153486726460168	9.67267904385454e-22	1.62918260758256e-20
"ENSMUSG00000028581"	1790.26075871149	-3.08546945234293	0.127476354101514	1.25956591630864e-105	7.60301220941548e-103
"ENSMUSG00000087171"	13.4770770352472	4.91793579683856	0.850407885662053	8.97192953026679e-09	6.21137861528141e-08
"ENSMUSG00000028909"	717.687273152676	0.854514101554799	0.221014758469248	0.00540175460525886	0.0178836032247037
"ENSMUSG00000028910"	909.545084518105	1.02313105333016	0.0854068293034941	5.67794914957129e-17	7.2629619877735e-16
"ENSMUSG00000028906"	5360.80383461686	1.03720796138972	0.112234715823404	4.83729783384874e-11	4.02669436530666e-10
"ENSMUSG00000070717"	12.18858734737	2.23185134611233	0.615571888077091	0.000184038718757333	0.000783515201053427
"ENSMUSG00000050511"	7.44569339030192	-5.92399018840118	2.52494326165618	1.98020669408067e-05	9.60806784827237e-05
"ENSMUSG00000054428"	5386.4728382681	0.857458728327854	0.133278650251344	1.9641365857754e-05	9.53838367182167e-05
"ENSMUSG00000054405"	1835.07376259701	-0.557372476839358	0.0981312111983336	0.00683019970505763	0.0221401567797906
"ENSMUSG00000056529"	202.836740962174	-4.10393856938044	0.33263297378754	3.24286102810228e-31	9.14470431838843e-30
"ENSMUSG00000028885"	391.014474457603	-3.8897939717844	0.250441517956986	3.65310612206239e-47	2.24144154203685e-45
"ENSMUSG00000028884"	288.043991486972	-0.866857164285461	0.135905688254694	1.96614269497633e-05	9.5460502064351e-05
"ENSMUSG00000037731"	270.774417101515	-3.14489292889237	0.239030070799719	2.08066542979126e-33	6.66708489368121e-32
"ENSMUSG00000028874"	269.348700074591	-2.1161595839881	0.250140683371324	7.44901049633699e-14	7.66664518088435e-13
"ENSMUSG00000028868"	2524.13580988217	-0.574501304768919	0.105381133285399	0.0067414310797162	0.0218873559724352
"ENSMUSG00000028862"	241.770990999618	-0.867257539242955	0.230430789630822	0.00575198677972345	0.0189420337272698
"ENSMUSG00000037622"	2074.67782747134	0.554181759017189	0.112230790790661	0.0162346211791944	0.048171121219095
"ENSMUSG00000046694"	155.099896201865	1.10045789298349	0.280828766167202	0.0014757500094663	0.00546499763081087
"ENSMUSG00000056596"	26.4833834217941	1.73857371525079	0.377796087899971	2.53601433552927e-05	0.000121257427038559
"ENSMUSG00000037600"	729.888416367821	0.775298419428359	0.117294931473387	3.95890790304014e-05	0.000184396765602708
"ENSMUSG00000037583"	36.9137751005808	2.57498865452248	0.373808142171563	1.64522412152098e-10	1.31323929699962e-09
"ENSMUSG00000047281"	256.796336748438	-4.66122855788166	0.401537452778768	1.49310864426675e-28	3.61290232514124e-27
"ENSMUSG00000012117"	1443.09163948968	0.587577064409426	0.0949552214441607	0.00210255113467187	0.00756142182270136
"ENSMUSG00000012123"	44.407404341419	-1.93131837034578	0.382511968879193	3.25366140345655e-06	1.72156535855955e-05
"ENSMUSG00000000682"	709.736711276438	-3.78929316198289	0.192205578388468	2.89311303688037e-74	5.66796373383212e-72
"ENSMUSG00000028843"	1618.68662599045	-1.75361366861155	0.138096138979586	4.25432644034133e-26	9.10116156308269e-25
"ENSMUSG00000081772"	5.22583269244623	1.73636647214459	0.878039429037282	0.0129564623022522	0.0393218683324502
"ENSMUSG00000028834"	59.643859722267	1.57000384863136	0.368370842911257	0.000115231241418482	0.000503339437872164
"ENSMUSG00000028836"	612.427600725984	0.904145444490744	0.270675538155679	0.0100004627499198	0.0311985382115811
"ENSMUSG00000037366"	3144.721600146	1.44381695358062	0.100058740149114	6.14469719677529e-30	1.59391018806945e-28
"ENSMUSG00000028832"	682.804336205566	-0.882753003896616	0.151329155562834	6.72698121609501e-05	0.000302904029194085
"ENSMUSG00000037348"	1195.21621528535	1.53318527404592	0.21493931937712	3.18321067827641e-09	2.2985395178993e-08
"ENSMUSG00000078521"	14.7708908006876	-2.66673911264412	0.741580911239568	0.000144408066495149	0.000622387062350955
"ENSMUSG00000046671"	2346.91407103843	0.797220057987158	0.0929423216526671	1.06599227992558e-07	6.65768220913254e-07
"ENSMUSG00000050989"	820.183198495196	-2.69064987106262	0.167497940131151	1.49484213738844e-46	8.99886908259661e-45
"ENSMUSG00000037306"	522.002335479941	-2.00481572751418	0.151650692900743	1.39794780452306e-29	3.55600982530956e-28
"ENSMUSG00000028822"	1549.17787568238	-0.613862718417849	0.102546229845008	0.0017554488951759	0.00640728805766606
