"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"ENSMUSG00000025791"	1730.87558224595	-1.4186281972482	0.146297247112043	1.23148768053283e-14	1.3449411177027e-13
"ENSMUSG00000035305"	226.328242802373	0.959348499003392	0.180568639511231	0.000124836090349284	0.000542640957933224
"ENSMUSG00000069733"	159.198767524876	-1.16581082729547	0.218101418970247	2.68003762284892e-05	0.000127788130377258
"ENSMUSG00000028530"	4811.08990238518	0.619603739430561	0.116486185470884	0.00426693412876512	0.0144215658038499
"ENSMUSG00000086782"	271.300775744488	-1.02112786890022	0.199102532862395	0.000127632584892425	0.00055414971831015
"ENSMUSG00000087361"	67.2952284973099	-1.06975004570237	0.289911601214093	0.00264373944756302	0.00932637447826134
"ENSMUSG00000083614"	21.2436143041272	-2.03818026734333	0.439586486722818	1.10576711242162e-05	5.5162391531884e-05
"ENSMUSG00000084758"	18.5709556905536	-1.80974165190198	0.44490731977414	0.000110697389337807	0.000484577713341941
"ENSMUSG00000028527"	5154.49469007492	-3.66042235030657	0.226658555788639	2.52604288452195e-50	1.75752778139917e-48
"ENSMUSG00000028528"	548.932258650255	-2.45128242197368	0.227121605963204	6.06170446899897e-22	1.02952173087926e-20
"ENSMUSG00000035212"	1658.24571639192	1.04710516560081	0.106356655317725	2.42566709339724e-12	2.25446728522405e-11
"ENSMUSG00000057722"	345.318092676875	0.887024836983537	0.244792156939698	0.00666143273120269	0.0216496563764087
"ENSMUSG00000028525"	554.044019627408	0.872055852733136	0.137010747687719	1.93066583238499e-05	9.388088547896e-05
"ENSMUSG00000028521"	1480.20778928845	-1.4829435442855	0.129600625160388	5.75494703542106e-20	8.79746660431854e-19
"ENSMUSG00000035069"	622.917849585295	-0.725930616915691	0.111620073908918	0.000107913132684042	0.000472998483706033
"ENSMUSG00000035031"	1641.74107812557	-3.78728088933949	0.237120774797254	1.411037344228e-49	9.54972971090549e-48
"ENSMUSG00000095386"	1.63288260270822	-3.64795509460959	3.3783855448249	0.0111165759954599	0.0343114439307079
"ENSMUSG00000078612"	258.602752414774	2.98210138956204	0.276702749338521	3.95186689674841e-23	7.14663929327765e-22
"ENSMUSG00000028518"	2723.64461845846	-1.43083449197833	0.153208746906488	8.55401825800733e-14	8.77159980598419e-13
"ENSMUSG00000025418"	1322.14397961685	-1.09910759387006	0.118689497034606	1.48442805466411e-11	1.2905105555807e-10
"ENSMUSG00000085933"	46.0682157937965	-3.14222834340474	1.34007201832391	0.00168709900691869	0.00617902086266351
"ENSMUSG00000034926"	5019.04287930432	-0.728631298830836	0.189391529227541	0.0118070684416419	0.0361430699958235
"ENSMUSG00000047502"	276.852565130263	-1.91231450268162	0.266557287816463	3.15940888162847e-10	2.45775820140335e-09
"ENSMUSG00000034871"	293.549744321041	-3.41053446605924	0.185396050615847	1.25457933256534e-63	1.55665415630635e-61
"ENSMUSG00000034853"	447.346614732394	-1.48799701046731	0.128567135854307	1.98725980780069e-20	3.12559581319863e-19
"ENSMUSG00000028622"	1806.05384588589	-0.540357784478836	0.0944981360831394	0.00872492975431744	0.0275502023374701
"ENSMUSG00000028618"	5726.08235455415	-0.898366177455071	0.0750361718316054	4.40660217864768e-15	4.98062009402415e-14
"ENSMUSG00000028617"	747.401175750845	0.727052437885958	0.101339896749215	2.3229677721807e-05	0.00011157239187932
"ENSMUSG00000034785"	1368.00496126381	-3.29128830131549	0.169270883604769	3.95473564855455e-70	6.6409824041216e-68
"ENSMUSG00000034762"	370.448466390849	-0.986157218098986	0.164943245447986	1.6662297985187e-05	8.16983014711673e-05
"ENSMUSG00000028607"	2825.57649799269	-1.50195303135822	0.133370150496843	1.47579886208899e-19	2.20766857239756e-18
"ENSMUSG00000028600"	677.12446772558	-1.12601593729478	0.123562763845917	1.93328377829833e-11	1.66774661662862e-10
"ENSMUSG00000028603"	4132.35796323532	-1.95824742740554	0.125688010598964	1.05144205437598e-39	4.67786988893092e-38
"ENSMUSG00000028601"	3829.51324878543	-1.23850155931389	0.138481258133237	8.22962354525913e-12	7.284994540619e-11
"ENSMUSG00000028597"	221.76212757686	2.63271337714079	0.215206437243765	5.22974211187298e-28	1.22432977281521e-26
"ENSMUSG00000034610"	639.326339951116	0.67505759016609	0.12350638058881	0.00163219006827021	0.00600153654671498
"ENSMUSG00000028587"	34.6251544162905	2.33663736004381	0.408557618437254	9.30413902563437e-08	5.84854041650768e-07
"ENSMUSG00000003411"	98.4146531808182	-1.41738486158544	0.236845554385195	7.3512665049781e-07	4.18407711830226e-06
"ENSMUSG00000028559"	3633.84045741336	-0.879228345899687	0.0887125798488273	1.0057604018832e-10	8.17715792342899e-10
"ENSMUSG00000028555"	177.838982303327	1.53255805025717	0.267204831292359	9.75043470422258e-07	5.46876465806396e-06
"ENSMUSG00000028557"	3073.88962295996	-0.786274564001712	0.129878464937976	0.000122799096635905	0.000534098349418949
"ENSMUSG00000059027"	135.556065462096	-2.15625029541198	0.259482852758667	1.6148326188743e-13	1.62604471189985e-12
"ENSMUSG00000028545"	873.830174984163	-1.25689408550835	0.136966777445924	1.92302203297529e-12	1.79927834455258e-11
"ENSMUSG00000084673"	5.35951667803146	-1.91713483099859	0.933245516466411	0.00903232478152351	0.0284324089740023
"ENSMUSG00000034401"	662.57977016643	0.950632316376728	0.14107329760644	2.50539208470961e-06	1.34572936074806e-05
"ENSMUSG00000028544"	729.027967862757	-2.2384342709249	0.210503173734026	8.88338480984002e-21	1.42632290685095e-19
"ENSMUSG00000070867"	3347.48645083992	-1.12753032585641	0.181068183642468	2.23061664467833e-06	1.20713816676147e-05
"ENSMUSG00000028719"	2259.74282645324	-0.649204418669105	0.0946498026363756	0.000208958422158874	0.000884213224800356
"ENSMUSG00000028718"	56.3385743196998	4.00654381900497	0.45400845079395	8.2391282372805e-17	1.04315583929378e-15
"ENSMUSG00000028716"	11666.7980264155	-1.384711660137	0.140045691228481	6.30062537803386e-15	7.02563703773349e-14
"ENSMUSG00000047155"	2.79896249351816	3.48555781885326	2.57163316238584	0.00497998636660598	0.0165979727670166
"ENSMUSG00000066071"	641.415385549554	2.46463995686237	0.281871719516469	2.17941338890782e-15	2.51550483864947e-14
"ENSMUSG00000078597"	345.504253440216	5.01366826566967	0.310280400611315	7.75893611809801e-53	6.08028348286319e-51
"ENSMUSG00000084346"	3.02746814743271	3.63395834145582	2.5956192654319	0.00426897287551336	0.0144262732942526
"ENSMUSG00000028715"	8047.16862901981	-3.39354616316215	0.676770033363537	3.55934474027544e-07	2.09085758625228e-06
"ENSMUSG00000066072"	7185.19769554228	-2.6281262769924	0.431488621214186	7.67156679659494e-09	5.34258724150769e-08
"ENSMUSG00000028712"	3582.50598557554	-1.43565623637936	0.590374945081244	0.00981713452037841	0.0306823233106817
"ENSMUSG00000083457"	5.16338787226411	-4.10999162329697	1.3615328692518	0.000454391846392324	0.00182689243876259
"ENSMUSG00000063929"	25.4961042073739	-1.99235615140747	0.503126055267064	9.76421897351216e-05	0.000429787281344936
"ENSMUSG00000028713"	4438.16218796575	-3.93747949020366	0.237022563322787	8.85870092981388e-54	7.38247114053968e-52
"ENSMUSG00000028710"	261.409419116624	-1.05347031935739	0.166041536772036	2.9125297448048e-06	1.54987942150275e-05
"ENSMUSG00000034171"	1770.072535736	-0.959670777889839	0.135043055938419	6.97644149799304e-07	3.98190248955217e-06
"ENSMUSG00000063882"	6431.57289288305	-1.16492456112117	0.130943150295018	2.94072457088698e-11	2.49252912964667e-10
"ENSMUSG00000028702"	82.7713741887557	2.48484851047612	0.314924338428609	6.39282017117161e-13	6.19692906696818e-12
"ENSMUSG00000028699"	1153.05990619133	-1.77866709200461	0.143531636767638	4.47006324210329e-25	8.99408940983197e-24
"ENSMUSG00000028698"	751.426908912355	0.804215814054564	0.103993428174163	1.19360245049763e-06	6.63462347670835e-06
"ENSMUSG00000028696"	255.944183573131	-0.698519165847082	0.162522908919973	0.00777211724508096	0.0248187684517641
"ENSMUSG00000028693"	819.642943494432	0.660100522589557	0.101608254492839	0.000335891022802815	0.00137723335841345
"ENSMUSG00000028692"	25450.103943666	-1.46081146423763	0.106285129777616	1.38608142670793e-27	3.16207789418742e-26
"ENSMUSG00000028691"	12522.3914224329	-0.614535566203224	0.0818909696246399	0.000143007312798202	0.000617002620136765
"ENSMUSG00000028690"	544.14529360944	-0.85233298784304	0.108056612568448	2.95398799483018e-07	1.75277279161895e-06
"ENSMUSG00000033985"	353.040160336695	-1.23432585730494	0.127298237810777	1.68483193553449e-13	1.69423847132946e-12
"ENSMUSG00000028687"	68.0290692094874	1.12897247009264	0.281085010157918	0.0010380447063274	0.00394213407092606
"ENSMUSG00000082063"	20.2908942540142	-1.49888754717116	0.424496735037514	0.000945125467609099	0.00361631526359116
"ENSMUSG00000028684"	1609.71732878324	-0.99384322437749	0.121918508262782	1.02004947528095e-08	7.02058088780422e-08
"ENSMUSG00000046861"	1797.00788295539	-0.937376649600732	0.102392463089127	5.40045443517191e-10	4.15193629449671e-09
"ENSMUSG00000028681"	171.740419133883	1.72316889693778	0.262947154927459	1.43243560989621e-08	9.75663827734737e-08
"ENSMUSG00000028678"	110.185224108829	3.74072220837183	0.323784963553004	4.22412972463453e-27	9.45566836968666e-26
"ENSMUSG00000048772"	324.109158593016	-1.12064986726398	0.183388375456791	3.45436437892404e-06	1.82257911738459e-05
"ENSMUSG00000028541"	361.196307711565	2.09806715959483	0.165554453919984	7.28033963705368e-28	1.69021939141327e-26
"ENSMUSG00000033379"	3293.83897551108	-0.572059925532361	0.105522184371074	0.00732216907402476	0.0235536978394453
"ENSMUSG00000086554"	13.1522212127528	1.70094994934416	0.752917312564521	0.00840487835051179	0.0266337334109436
"ENSMUSG00000006395"	1070.57043245798	-1.08696863794763	0.117498526533127	1.94618329541084e-11	1.678226166784e-10
"ENSMUSG00000006390"	2887.95362568222	-0.583185923023107	0.0993247169336136	0.00333916154454378	0.0115265585681361
"ENSMUSG00000006398"	189.01009874412	2.35768021702365	0.210798308923242	4.10032182312214e-23	7.40311945008973e-22
"ENSMUSG00000028536"	1298.86592274206	-2.22466215803218	0.159890035838964	1.18171752320999e-33	3.84730016958776e-32
"ENSMUSG00000050854"	452.657967777148	-1.34316503046244	0.160572704493755	4.18459107185444e-11	3.50426160475429e-10
"ENSMUSG00000028641"	892.985026067875	0.86238044832443	0.0976791895264453	1.00441242509399e-08	6.91722081469294e-08
"ENSMUSG00000085203"	36.1009770592704	-2.76648315098583	0.48839513288915	4.70722607845924e-08	3.06326303136097e-07
"ENSMUSG00000066058"	1720.63027480264	-0.898820489929311	0.120760858091472	5.3254805023e-07	3.07654634087864e-06
"ENSMUSG00000028636"	469.372130236284	-0.718304501073889	0.114012690428694	0.000187609497516007	0.000798260719665175
"ENSMUSG00000070806"	29.9859619805741	-1.07086358664479	0.405929710539763	0.0164588487630619	0.0487651801902658
"ENSMUSG00000087385"	147.820857710711	-1.18730593396306	0.173263543456731	1.41985724792625e-07	8.72862421557527e-07
"ENSMUSG00000032978"	5272.41452791287	-1.33936083685213	0.217708473264585	6.31969986480517e-07	3.62931799384311e-06
"ENSMUSG00000028634"	279.482258741023	1.44988889621451	0.195606450804045	1.46436249926739e-09	1.08474534191171e-08
"ENSMUSG00000028633"	1316.42388499764	1.22429476156155	0.157917066274962	2.49492081090747e-09	1.81680995731358e-08
"ENSMUSG00000091297"	5.43848743108502	3.42110579978736	1.42708481393319	0.00184306211902652	0.00669642904934738
"ENSMUSG00000086187"	8.08158756496434	2.41480175644172	0.893637558728545	0.00214776806399377	0.00770786002227035
"ENSMUSG00000032897"	1144.33656992444	-0.929030713506016	0.116007947320106	5.27340056506672e-08	3.40886044052678e-07
"ENSMUSG00000032890"	49.9855832644076	1.82289804625702	0.314403692846958	2.59392376648986e-07	1.55315531905589e-06
"ENSMUSG00000028629"	293.602237489786	0.991756846881287	0.139163509291686	4.26658103540228e-07	2.48863465251174e-06
"ENSMUSG00000028626"	5.12565754810369	2.36382109454293	1.31594473906442	0.012697236719247	0.0386085888206485
"ENSMUSG00000083679"	315.099869673237	-1.29636634465963	0.20461640934731	4.2785310172146e-07	2.4936511414006e-06
"ENSMUSG00000028656"	5529.00957189101	0.699411096028764	0.0818712444758785	1.37346286219438e-06	7.57966878286366e-06
"ENSMUSG00000028655"	825.447902075084	-3.49127580435282	0.250285898145926	5.72878503202869e-38	2.39152682066035e-36
"ENSMUSG00000086443"	16.9083871135525	-1.49787069822931	0.574618956496678	0.0064514331157623	0.0210467874974343
"ENSMUSG00000028654"	192.740065223827	3.8542982462276	0.281457338690213	3.01412430049387e-37	1.21074554185666e-35
"ENSMUSG00000046093"	281.875481565926	3.07011697182883	0.273531051950329	5.75985402369473e-25	1.1506313038032e-23
"ENSMUSG00000054958"	39.9956616941885	2.90077950139507	0.526524122285979	7.07784377422372e-08	4.51131743303403e-07
"ENSMUSG00000032744"	572.670294319139	2.57123800623289	0.184749042279513	3.39451655891582e-35	1.20147595605112e-33
"ENSMUSG00000032726"	17.6742482570908	-1.18822524368716	0.467180091787498	0.0139922613874328	0.0421276847973746
"ENSMUSG00000043333"	73.9615679303176	1.94751691166736	0.27009203607466	2.27066946211401e-10	1.78378936921753e-09
"ENSMUSG00000032643"	193.198751689949	1.54067256941675	0.21614817058314	2.81233251768608e-09	2.03864441577413e-08
"ENSMUSG00000078570"	188.313465713315	-0.740687981649607	0.187229756377214	0.00930605263217769	0.0292199324458114
"ENSMUSG00000028873"	175.243779326834	2.81545219423214	0.213909364499235	1.70786978265854e-32	5.22514571587615e-31
"ENSMUSG00000042677"	314.212303954246	1.19538984741816	0.150663268531047	1.59933192757251e-09	1.17963934182313e-08
"ENSMUSG00000001985"	98.0129187493919	2.40823249598124	0.279788079388429	9.05628164041731e-15	9.99323093661463e-14
"ENSMUSG00000085562"	6.90884754336947	2.45595903873034	1.05641983533208	0.00451289690799395	0.0151656695069421
"ENSMUSG00000028859"	205.401981636905	3.92308614221286	0.311089221555095	3.97533244187911e-32	1.18222469716282e-30
"ENSMUSG00000050212"	971.466066828287	1.05349913360152	0.172502574101581	6.09953484052434e-06	3.13959463305533e-05
"ENSMUSG00000073758"	400.05638136765	-0.735335173306886	0.15818459697552	0.0033132344109488	0.0114600863147174
"ENSMUSG00000028849"	2006.27334940356	1.08061760217903	0.104174631504195	8.27009652473059e-14	8.49215336934864e-13
"ENSMUSG00000056174"	95.3704239679778	4.15453551357288	0.412831400275712	1.27931086615713e-21	2.13543564161087e-20
"ENSMUSG00000028845"	31.4303845031577	1.75420880185133	0.436463702167366	0.000143327261785457	0.000618086708769337
"ENSMUSG00000042500"	320.361446159397	0.725460050363822	0.142816314557442	0.00175992728883064	0.00641943754184934
"ENSMUSG00000042489"	96.410553506781	3.92586706310789	0.365949200495062	8.41860040334352e-24	1.58667528614577e-22
"ENSMUSG00000073755"	346.085215128879	0.966996930146079	0.167618346776264	3.57000428214098e-05	0.000167224151923944
"ENSMUSG00000084088"	10.6773123274802	-1.27395197549483	0.555888328882599	0.0168997349892836	0.0499059475407459
"ENSMUSG00000050234"	164.918704656433	-0.739182419749199	0.199851582657139	0.0134487705457312	0.0406502695044474
"ENSMUSG00000042367"	20.3930320031513	3.03972210970137	0.697107835064358	8.69721403576083e-06	4.39266346166174e-05
"ENSMUSG00000046623"	35.8456680318165	3.51289000618037	0.5323985161639	2.11696323972448e-10	1.67068045922284e-09
"ENSMUSG00000042357"	19.9395717049982	4.92862113884274	1.0337049297285	3.01963636568247e-06	1.60381827802978e-05
"ENSMUSG00000062545"	288.253166863823	-1.18201029252245	0.227697223313056	3.85432439596428e-05	0.000179825529683447
"ENSMUSG00000028796"	2375.52710297288	0.579470829659534	0.101796143502981	0.00469004170264813	0.0157136800760491
"ENSMUSG00000028799"	1145.52081546571	0.610597435798188	0.0978760813232497	0.00128078299978128	0.00479467105550035
"ENSMUSG00000028792"	3393.22745954892	-0.76642444401843	0.124513287478628	0.00011843002831749	0.000516100732183964
"ENSMUSG00000028793"	851.703964091573	0.701063340486612	0.123856492316398	0.000833143373526733	0.00321482793786214
"ENSMUSG00000001333"	31.1049644743577	1.67848971792585	0.408410458408028	0.000133615120439328	0.000578549844880176
"ENSMUSG00000057572"	543.274591562944	-0.836402355419985	0.145798421717511	0.000140308890109739	0.00060635811759112
"ENSMUSG00000028807"	145.85683788062	0.756637217341308	0.212809930504636	0.0149128255104566	0.0445786087762958
"ENSMUSG00000047945"	2119.03094240722	3.03217388672412	0.162343009762407	8.21811646994784e-64	1.04286030249895e-61
"ENSMUSG00000000409"	174.082582109343	2.80999409865013	0.244704103716256	1.96321403068037e-25	4.07116268906363e-24
"ENSMUSG00000003731"	2612.53706108661	-0.534272325647188	0.0960876682571221	0.011417737905754	0.0350923551112384
"ENSMUSG00000028788"	4099.46654980341	0.691415280726698	0.0777475624297922	7.3705210275775e-07	4.19396730267301e-06
"ENSMUSG00000028782"	100.063243437786	2.08197290828765	0.261289920177574	1.96617699025315e-12	1.83734715064075e-11
"ENSMUSG00000085517"	35.8373131453737	1.45756099812567	0.45990101712666	0.00223687409607624	0.00800101634557445
"ENSMUSG00000040690"	1395.69212863616	1.73941501526861	0.188090096599513	6.49227663781349e-15	7.22824059964739e-14
"ENSMUSG00000023120"	1787.29430606937	-2.55919098312613	0.273734623884824	2.67944910542385e-17	3.47519258539699e-16
"ENSMUSG00000023232"	1554.05151141793	1.11782182485353	0.180351647254034	2.61187527806879e-06	1.40056716591569e-05
"ENSMUSG00000028773"	511.366861838074	-1.30667685371592	0.220426033131352	1.73292416331983e-06	9.47445000332562e-06
"ENSMUSG00000025743"	1580.88170140667	1.7585652676649	0.153432262810613	9.67253351142508e-22	1.62915809535572e-20
"ENSMUSG00000028581"	1790.26075871149	3.08581634637988	0.127475983495651	1.25953269662656e-105	7.60281168823176e-103
"ENSMUSG00000087171"	13.4770770352472	-4.9166754225251	0.85073520528278	8.97211138798359e-09	6.21150451764493e-08
"ENSMUSG00000028909"	717.687273152676	-0.853267772090811	0.220975879069404	0.00540178734415555	0.0178837116134554
"ENSMUSG00000028910"	909.545084518105	-1.02297849315569	0.0854061212663993	5.67798925177721e-17	7.26301328460437e-16
"ENSMUSG00000028906"	5360.80383461686	-1.03777539395709	0.112239268617741	4.83734227241189e-11	4.02673135713929e-10
"ENSMUSG00000070717"	12.18858734737	-2.22927585186118	0.615520458671502	0.000184040118780732	0.000783521161427537
"ENSMUSG00000050511"	7.44569339030192	5.89670271949519	2.48414780393762	1.98017285181809e-05	9.60790364382036e-05
"ENSMUSG00000054428"	5386.4728382681	-0.856992786122264	0.133274787712715	1.96415067440192e-05	9.53845209003966e-05
"ENSMUSG00000054405"	1835.07376259701	0.55752644715946	0.0981335930763843	0.00683017953756374	0.0221400914066689
"ENSMUSG00000056529"	202.836740962174	4.10528844132859	0.332633680267443	3.24279264623513e-31	9.1445114849767e-30
"ENSMUSG00000028885"	391.014474457603	3.88805325751851	0.250399986373026	3.6530199507247e-47	2.24138866976609e-45
"ENSMUSG00000028884"	288.043991486972	0.867202704413112	0.135905148074705	1.9661335408288e-05	9.5460057610588e-05
"ENSMUSG00000037731"	270.774417101515	3.14568178267801	0.239028241413321	2.0806265938479e-33	6.6669604515063e-32
"ENSMUSG00000028874"	269.348700074591	2.11699818329173	0.250135925176803	7.44890748413101e-14	7.666539159013e-13
"ENSMUSG00000028868"	2524.13580988217	0.575120396450134	0.105383288908909	0.00674140873394527	0.0218872834225809
"ENSMUSG00000028862"	241.770990999618	0.868126372456065	0.230425921563598	0.00575195734981894	0.0189419368108016
"ENSMUSG00000037622"	2074.67782747134	-0.554167100835308	0.112227048644704	0.0162346716596428	0.0481712710039144
"ENSMUSG00000046694"	155.099896201865	-1.09919492537671	0.280798748323633	0.00147575983772677	0.00546503402682634
"ENSMUSG00000056596"	26.4833834217941	-1.73719468192966	0.3777728912638	2.53603285080944e-05	0.000121258312331359
"ENSMUSG00000037600"	729.888416367821	-0.775041318945215	0.117292360227833	3.95892643505656e-05	0.000184397628781133
"ENSMUSG00000037583"	36.9137751005808	-2.57358668295089	0.373786546604501	1.64524259898876e-10	1.31325404595479e-09
"ENSMUSG00000047281"	256.796336748438	4.66326320513485	0.401531516779722	1.49307002511087e-28	3.61280887766263e-27
"ENSMUSG00000012117"	1443.09163948968	-0.5872630555253	0.0949614920939537	0.00210255778685856	0.00756134796125856
"ENSMUSG00000012123"	44.407404341419	1.93251895837358	0.382505672700831	3.25363393830257e-06	1.72155082629826e-05
"ENSMUSG00000000682"	709.736711276438	3.78988765363428	0.192204224828399	2.89303793324222e-74	5.66781659658173e-72
"ENSMUSG00000028843"	1618.68662599045	1.75427396668836	0.138082075539406	4.25426284921441e-26	9.10102552436347e-25
"ENSMUSG00000081772"	5.22583269244623	-1.73293821572559	0.877848628808076	0.0129565284006276	0.0393220689359447
"ENSMUSG00000028834"	59.643859722267	-1.56832196629095	0.36833055886748	0.00011523219572552	0.000503343606362949
"ENSMUSG00000028836"	612.427600725984	-0.902654208471441	0.270638397197519	0.0100005302180429	0.0311987486925227
"ENSMUSG00000037366"	3144.721600146	-1.44344007085201	0.100058818966538	6.1447777218757e-30	1.59393107596251e-28
"ENSMUSG00000028832"	682.804336205566	0.883342187608604	0.151342436106966	6.72694299839567e-05	0.000302902308318889
"ENSMUSG00000037348"	1195.21621528535	-1.53211091966291	0.214912620803896	3.1832517795439e-09	2.2985691963897e-08
"ENSMUSG00000078521"	14.7708908006876	2.66998693560483	0.741506316899238	0.000144406765585187	0.000622381455534459
"ENSMUSG00000046671"	2346.91407103843	-0.79699123589918	0.0929402597737129	1.06599824905717e-07	6.65771948949744e-07
"ENSMUSG00000050989"	820.183198495196	2.69123494114549	0.167497426247857	1.4948111535839e-46	8.99868256176354e-45
"ENSMUSG00000037306"	522.002335479941	2.00510020814034	0.15166408155916	1.39792805467699e-29	3.5559595869198e-28
"ENSMUSG00000028822"	1549.17787568238	0.614301026025486	0.102541224094641	0.00175544282204728	0.00640726589109396
"ENSMUSG00000070691"	88.2183382871588	1.91282717242026	0.26208749827775	1.76047998261743e-10	1.40023361580405e-09
"ENSMUSG00000043924"	19.6092600316286	1.49733637689899	0.514446306805551	0.00364649945606933	0.0125139703214278
"ENSMUSG00000028803"	1526.35752513237	-0.770944852212077	0.106776910371604	9.1027612385822e-06	4.58401509588489e-05
"ENSMUSG00000037188"	64.0979620748341	2.22468388087033	0.457690178712494	2.87778239704697e-06	1.53248431224719e-05
"ENSMUSG00000062157"	252.72515018623	0.882397456723669	0.153979926723342	8.84713878520595e-05	0.000392203250553374
"ENSMUSG00000028673"	4535.0567206409	-1.15065728387178	0.101678814913455	8.36666498149087e-17	1.05870309176554e-15
"ENSMUSG00000028672"	1821.77701326539	-1.82858578431548	0.117500313458664	1.51550530390512e-38	6.53422692228127e-37
"ENSMUSG00000001604"	1091.89678396327	-2.14396945261338	0.271774315907075	2.25941017610203e-12	2.1043230555906e-11
"ENSMUSG00000070687"	3.8512354587757	4.35765253410252	2.4929073304477	0.00121429465718684	0.00455875892983877
"ENSMUSG00000036940"	1348.47803863659	0.791907528242624	0.0962293199936363	3.51320927778833e-07	2.06647395338753e-06
"ENSMUSG00000036905"	3072.52170984784	4.010049121369	0.145134086204768	5.26176288002902e-144	1.4689526520321e-140
"ENSMUSG00000036896"	2913.40903308219	4.03914182062935	0.153045119753901	8.53200973834809e-132	1.58794921246888e-128
"ENSMUSG00000036887"	3638.59037543448	3.86941451845449	0.139067108823029	5.15244948889191e-145	1.91791344808187e-141
"ENSMUSG00000036856"	356.13777584424	3.25029956531749	0.311874517818345	3.46498200009578e-22	5.96660817194596e-21
"ENSMUSG00000006699"	7713.2252948722	0.613395810238399	0.0748260936270975	3.7751023783083e-05	0.000176424223722824
"ENSMUSG00000028763"	5703.40441399703	1.07020045262079	0.136471748691077	1.28392522027523e-08	8.7825990412334e-08
"ENSMUSG00000041351"	3005.0258607005	-1.57857498630917	0.138101100501284	2.77740079276634e-20	4.30767147955857e-19
"ENSMUSG00000057530"	3353.69778292099	-0.65802091239773	0.0895076388894657	6.56186899708275e-05	0.000296066226627972
"ENSMUSG00000028760"	5593.77756076235	-0.553883484141124	0.0994261647738899	0.00818376422456437	0.0259994580642135
"ENSMUSG00000045349"	38.9725566454083	3.96725704484265	0.562014279496891	1.36535343946291e-11	1.19069909086156e-10
"ENSMUSG00000028758"	32.0194252340664	1.49433207452103	0.375182467621781	0.000322620360012047	0.00132622917734384
"ENSMUSG00000028756"	4865.87526038915	-1.74285062555937	0.107689912064748	1.35294688451407e-40	6.24312308238373e-39
"ENSMUSG00000028755"	3094.94798187277	-1.66333195711027	0.145143136015822	3.22629396140384e-21	5.27110821755621e-20
"ENSMUSG00000041241"	1040.03116394535	-0.632267537485679	0.10832528760765	0.0016436853873958	0.00603784036876607
"ENSMUSG00000046447"	3159.26830932157	-0.889712110538106	0.167406055865626	0.000221117134463795	0.000932306981520557
"ENSMUSG00000043621"	255.785230438189	-1.23406537406156	0.336071023375187	0.00150622680588909	0.00557047019088044
"ENSMUSG00000028750"	17.6454844648099	-1.90034578489042	0.505426859554747	0.00021460009558182	0.000906423600402521
"ENSMUSG00000041202"	12.7115525248192	1.80351473531823	0.750829506815457	0.00565863596919588	0.0186621346331986
"ENSMUSG00000028751"	2.99722027965939	3.78593865423218	2.48864612175122	0.00300651719155315	0.0104834113771785
"ENSMUSG00000070661"	451.191856142251	-2.46729345182556	0.152232603447305	3.44440080602946e-46	2.06123604816442e-44
"ENSMUSG00000028747"	2.91530213989206	3.59344172303636	2.56908934585589	0.00436319138975793	0.0147157228177067
"ENSMUSG00000041120"	1012.75243169553	2.72487186794823	0.214374909508614	2.47670065101478e-30	6.58507527854333e-29
"ENSMUSG00000050608"	2223.36395243458	-0.854038441865941	0.129160167005497	1.25105855196121e-05	6.20362826365488e-05
"ENSMUSG00000028745"	4418.00853650339	0.619633344530714	0.076742834558254	4.0807142840992e-05	0.000189753639019512
"ENSMUSG00000028744"	498.433290419241	-0.721423029426992	0.147857356729766	0.00257245266602212	0.00909500678216529
"ENSMUSG00000028743"	5091.54147171766	-2.14366621175601	0.123016667313572	1.24257689788059e-50	8.81006744040164e-49
"ENSMUSG00000041025"	325.507921928763	1.17613847334289	0.184249305852631	8.69380810301336e-07	4.90569757889591e-06
"ENSMUSG00000028737"	5540.17344624821	-2.2931082676455	0.156492001676808	2.09232877061042e-37	8.46559252949513e-36
"ENSMUSG00000078234"	4452.57809998103	-0.733443506612777	0.102487591577153	2.17381706344887e-05	0.000104900886420465
"ENSMUSG00000040945"	1834.93892808713	1.24345833123141	0.0964644107587705	2.61139964786267e-22	4.53875484321905e-21
"ENSMUSG00000025330"	27.690754452614	4.54105853043859	0.805508973400459	3.1948442815057e-08	2.11105479831799e-07
"ENSMUSG00000025329"	27.3095730149435	2.70537429113329	0.672558355491122	2.78064816898933e-05	0.000132331123388467
"ENSMUSG00000009863"	8112.20168419694	-1.88122498961063	0.119260562170916	5.10413450865814e-40	2.31228681777629e-38
"ENSMUSG00000036622"	1439.26796095085	0.599984053004176	0.0777897709555905	0.000137738265662233	0.000595940803041517
"ENSMUSG00000060572"	291.740845044793	3.93980933898283	0.236068443052968	5.37356996903553e-54	4.54595877607725e-52
"ENSMUSG00000040860"	1448.47930901886	-1.29759704310652	0.208959663053892	6.66579223765671e-07	3.81727702143141e-06
"ENSMUSG00000006445"	584.326000689032	1.21865718296783	0.158179265384673	3.28070135587376e-09	2.36664031272883e-08
"ENSMUSG00000033770"	3012.95574763037	-1.73545888153098	0.132726469804329	2.44762013184571e-27	5.52173212370123e-26
"ENSMUSG00000086061"	129.464343718097	-1.29134719925545	0.182359290600587	2.28684803737109e-08	1.52597741459952e-07
